,ci,gender,name,edad,telefono,grado,estado
1692,1740620473,male,Walter Parker,13,593990264053,40%,True
1693,1774607099,male,Ruben Sanders,16,593990679334,NA,False
1694,1797607302,female,Nicole Stewart,15,593990906677,70%,False
1695,1760827817,female,Stephanie Horn,13,593990503368,NA,True
1696,1762278120,male,Kelly Lewis,20,593990234348,NA,False
1697,1738989030,male,Andrew Collins,16,593990923292,60%,False
1698,1773152866,male,Patrick Williams,22,593990350080,60%,True
1699,1752754466,male,Ryan Chang,15,593990143591,40%,False
1700,1746281179,female,Dana Gibbs,13,593990658638,NA,False
1701,1710605904,male,John Taylor,22,593990995776,60%,False
1702,1714082146,male,Brian Morgan,22,593990561172,NA,True
1703,1701907783,male,Edward Allen,19,593990651565,NA,True
1704,1739043575,male,Dr. Justin Smith,14,593990369116,50%,False
1705,1768124310,male,Ronald Jordan,13,593990926253,NA,True
1706,1772837126,male,David Young,19,593990373131,60%,True
1707,1785668582,female,Laura Parks,21,593990888571,60%,False
1708,1775662690,female,Michelle Ortiz,21,593990656684,NA,False
1709,1724415687,female,Margaret Nguyen,17,593990925950,NA,True
1710,1799531915,male,John Moore,15,593990701354,50%,True
1711,1774130614,male,James Brown,17,593990368314,40%,True
1712,1738418239,female,Krista Flores,19,593990898425,NA,False
1713,1729244337,female,Leslie Adams MD,16,593990935795,NA,True
1714,1750670320,male,Dustin Hall,13,593990312863,NA,False
1715,1798218303,female,Rachael Richardson,13,593990924666,50%,False
1716,1749869192,male,Cody Warren,16,593990370171,NA,False
1717,1705663691,male,Willie Hart,21,593990412258,NA,False
1718,1743841720,male,James Carroll Jr.,15,593990341891,50%,True
1719,1746875894,female,Amanda Robinson,13,593990061879,NA,True
1720,1717728002,female,Cynthia Smith,18,593990221845,NA,True
1721,1776375949,female,Jessica Simmons,20,593990175700,60%,False
1722,1728832858,female,Kristy Stewart,16,593990426812,NA,False
1723,1721639216,female,Caitlyn Myers,15,593990670545,70%,True
1724,1778808578,na,Julian Galvan,15,593990241103,NA,True
1725,1783900306,na,Morgan Lopez,19,593990341086,NA,False
1726,1731180596,female,Erin Gutierrez,21,593990580708,NA,False
1727,1740310110,male,Kyle Hooper,19,593990119686,50%,True
1728,1783371692,male,Willie Shepherd,18,593990084175,NA,False
1729,1742457606,male,Anthony Rodriguez,19,593990096894,40%,True
1730,1792906241,female,Melanie Conway,13,593990596505,NA,False
1731,1751045888,male,Thomas Bradshaw,22,593990709535,40%,True
1732,1761465988,male,Patrick Anderson,21,593990810570,40%,False
1733,1705220870,male,Scott Harper,17,593990651215,70%,True
1734,1717340274,male,Michael Gay,16,593990846645,NA,False
1735,1757840790,female,Sara Wiley,21,593990484937,NA,True
1736,1731124823,male,Brandon Galvan,16,593990757275,NA,True
1737,1700661562,female,Kristin Morgan,13,593990029858,NA,False
1738,1780785973,male,Dr. Nicholas Murray,19,593990955904,70%,False
1739,1764594384,male,Devon Howard,20,593990645688,50%,True
1740,1702964720,male,Robert Thomas,18,593990731251,NA,True
1741,1707227633,male,Brandon Avery,21,593990211122,NA,False
1742,1771233621,male,Michael Terry,19,593990724725,100%,False
1743,1732022565,male,Robert Matthews,22,593990799656,40%,False
1744,1743354539,male,Daniel Stone,14,593990832205,NA,False
1745,1766228971,male,Jacob Young,20,593990142339,NA,False
1746,1741043634,na,James Watson,18,593990442762,100%,True
1747,1720722158,male,Christopher White,19,593990604089,NA,True
1748,1739056657,na,James Robinson,15,593990154249,NA,False
1749,1757974961,male,Ryan Jordan,20,593990746827,70%,False
1750,1732614238,male,David Shaw,21,593990345833,100%,False
1751,1777741785,female,Kayla Spencer,19,593990717129,NA,False
1752,1765507226,male,Aaron Turner,20,593990031576,NA,True
1753,1774646752,male,Daniel Stone,13,593990713500,70%,False
1754,1739457054,female,Linda Hoover,14,593990034729,40%,False
1755,1790104163,female,Meagan Ramirez,20,593990048366,100%,True
1756,1791852834,female,Ashley Walker,16,593990191305,40%,False
1757,1745792576,male,Curtis Burton,22,593990522785,NA,True
1758,1728646654,male,Fred Travis,22,593990406397,NA,False
1759,1706824755,female,Audrey Duncan,15,593990221397,NA,True
1760,1726401068,male,Clayton Braun,16,593990071804,70%,False
1761,1798217056,na,Colin Weeks,22,593990764631,NA,False
1762,1702174094,male,Ian Barber,16,593990572303,NA,True
1763,1743509536,female,Jamie Peterson,13,593990758313,NA,False
1764,1792916914,male,Michael Brown,18,593990915411,70%,True
1765,1788265915,male,Michael Heath,18,593990024913,NA,True
1766,1781367271,female,Angela Rogers,16,593990167332,70%,False
1767,1734742454,female,Amber Sanford,16,593990818284,NA,True
1768,1760181865,female,Elizabeth Smith,20,593990411884,100%,False
1769,1794326155,female,Mary Owens,17,593990287933,40%,True
1770,1737762555,male,Michael Martin,16,593990623241,100%,True
1771,1779511080,female,Anita Woodward,19,593990962717,60%,False
1772,1750801914,male,Brian Foster,17,593990791259,NA,False
1773,1745303561,female,Alyssa Williamson,19,593990494881,40%,True
1774,1760081411,male,Kenneth Hooper,19,593990410774,100%,False
1775,1726573417,female,Sydney Mercado,21,593990740440,40%,True
1776,1789179502,female,Angel Conner,14,593990840274,50%,True
1777,1793517749,male,Bradley Hall,21,593990482555,60%,True
1778,1772754850,female,Katherine Love,19,593990899107,NA,True
1779,1792897185,female,Susan Price,20,593990783738,NA,False
1780,1782660967,male,Ryan Martin,16,593990150032,50%,True
1781,1733418569,na,Luis Bartlett,18,593990113550,60%,False
1782,1707355693,female,Rachael Fritz,14,593990647628,50%,False
1783,1790291886,female,Melissa Goodwin,22,593990301336,NA,False
1784,1781613149,female,Kelly Anderson,16,593990283809,40%,True
1785,1700326704,female,Jennifer Melton,17,593990181902,50%,True
1786,1757883459,male,Joshua Peterson,17,593990576037,NA,False
1787,1783680507,male,Spencer Myers,14,593990055144,NA,False
1788,1761053666,female,Patricia Ross,14,593990888706,NA,True
1789,1746471625,female,Angel Taylor,21,593990495174,100%,False
1790,1721161901,female,Renee Moore DDS,19,593990283727,NA,True
1791,1768698471,na,Sara Nelson,21,593990998937,NA,True
1792,1787947070,female,Sara Nelson,15,593990802062,70%,False
1793,1713121139,female,Terri Garcia,16,593990454204,40%,True
1794,1702382216,female,Amy Elliott,15,593990726168,60%,False
1795,1713017648,female,Felicia Brown,21,593990937684,NA,True
1796,1730681932,female,Patricia Branch,13,593990144370,50%,False
1797,1716258542,male,Jason Abbott,21,593990124119,70%,False
1798,1730930145,female,Vicki Melendez,22,593990943648,NA,True
1799,1716983994,male,Richard Warren,22,593990218474,NA,True
1800,1745590243,male,John Key,22,593990704694,NA,True
1801,1752533159,male,Samuel Wilson,22,593990091019,NA,True
1802,1758422829,male,Richard Parker,14,593990278541,40%,False
1803,1764109564,male,James Ford,18,593990482132,50%,True
1804,1774042226,male,Brian Callahan,15,593990678161,50%,False
1805,1750642949,male,Kelly Cole,22,593990418089,100%,False
1806,1780567202,female,Cynthia Williams,22,593990821760,60%,False
1807,1778827595,female,Jennifer Payne,22,593990539723,NA,True
1808,1734253960,male,Brian Peters,22,593990976975,100%,False
1809,1720534177,female,Katherine Allen,14,593990229087,60%,True
1810,1744247124,male,Kevin Carter,18,593990418448,NA,True
1811,1778852202,male,Dennis Miller,22,593990829630,60%,True
1812,1753059439,male,Michael Haney,22,593990271793,40%,False
1813,1797676007,male,Francisco Lamb,22,593990104201,NA,False
1814,1798035094,female,Michelle Robinson,16,593990834999,100%,False
1815,1754209128,male,Eric Morris,19,593990999986,NA,True
1816,1798289820,male,Danny Steele,22,593990209939,NA,True
1817,1778754771,female,Deanna Cox,17,593990459988,NA,False
1818,1738410873,male,Robert Wells,20,593990895208,NA,False
1819,1735950297,female,Beverly Martin,16,593990752575,NA,False
1820,1760495733,female,Jenna Henry,22,593990081289,NA,False
1821,1768953231,male,John Chaney,22,593990695052,100%,True
1822,1777927221,female,Kelly Andrews,22,593990152570,40%,False
1823,1721238466,female,Samantha Smith,19,593990036797,NA,False
1824,1723314026,male,Raymond Garcia,18,593990419660,NA,True
1825,1710696728,male,Damon Ford,15,593990843670,NA,True
1826,1798454428,female,Sarah Johnson,15,593990618293,40%,False
1827,1705425586,female,Leslie Bond,14,593990619643,40%,True
1828,1739776470,female,Pamela Dixon,17,593990841639,100%,False
1829,1761290169,male,Luke Smith,21,593990096880,NA,False
1830,1798197749,male,Allen Dickson,16,593990552252,100%,True
1831,1796999056,female,Diane Gonzales,14,593990419725,NA,False
1832,1746822139,female,Mary Wheeler,17,593990985816,70%,False
1833,1784686622,na,Jose Lang,19,593990511648,NA,True
1834,1738594225,male,Jeremy Brown,21,593990683975,50%,True
1835,1715550089,male,Jose Hunt,16,593990324297,70%,True
1836,1765662818,female,Stacy Walker,20,593990768339,40%,True
1837,1767161080,female,Jessica Mcintosh,14,593990468603,NA,True
1838,1754605143,female,Angela Howard,19,593990300470,NA,True
1839,1759302308,male,Alexander Jenkins,20,593990334369,70%,True
1840,1798884226,female,Angela Parker,20,593990483612,NA,True
1841,1778579444,male,Joseph Morales,13,593990176500,40%,True
1842,1734172815,male,John Campbell,21,593990067265,NA,False
1843,1742388071,male,Seth Wise,22,593990855854,40%,False
1844,1790626378,male,Austin Jackson,22,593990992676,50%,False
1845,1723291488,female,Hannah Wheeler,21,593990787571,NA,True
1846,1701164596,female,Crystal Christensen,17,593990749453,NA,True
1847,1747255722,female,Sydney Austin,13,593990716815,50%,True
1848,1730151289,female,Rachel Dunn,14,593990672729,NA,True
1849,1785572600,male,Connor Lawson,15,593990307915,NA,True
1850,1726235908,male,Paul Campbell,18,593990304032,NA,True
1851,1771924404,female,Megan Silva,17,593990500466,NA,False
1852,1729608069,male,Bryan Brooks,15,593990504828,NA,False
1853,1754900923,female,Carmen Hurley,13,593990313283,NA,True
1854,1751262746,male,Colin Mccormick,16,593990577712,60%,True
1855,1700271176,male,Michael Perry,13,593990911181,NA,True
1856,1796120977,female,Kristin Caldwell,14,593990704007,NA,True
1857,1730444675,female,Lisa Ellis,13,593990566427,50%,True
1858,1795607218,female,Taylor King,17,593990983028,70%,True
1859,1763253476,male,Ryan Lawrence,22,593990546810,NA,False
1860,1723616558,male,Paul Miller,16,593990831917,NA,False
1861,1719665812,female,Stephanie Hanson,19,593990754413,NA,True
1862,1786146443,female,Linda Glover,13,593990687594,NA,False
1863,1751799680,female,Teresa Blake,20,593990528219,100%,False
1864,1711154183,male,Brian Garza,15,593990401720,NA,False
1865,1774694809,male,Jose Wong,22,593990469084,50%,True
1866,1716296047,male,Mr. Jordan Johnson,20,593990135000,NA,False
1867,1774464059,female,Leslie Phillips,22,593990361585,NA,True
1868,1785943221,male,James Wilkins,18,593990776099,40%,True
1869,1786776423,male,Robert Cox,20,593990125690,50%,True
1870,1700512654,male,Nicholas Benson,22,593990324681,NA,True
1871,1750905299,male,Marc Jones,22,593990595840,60%,False
1872,1743042899,female,Stephanie Rogers,22,593990248148,NA,False
1873,1742693541,male,Vernon Ponce,19,593990697488,NA,False
1874,1709414299,male,Douglas Hill,16,593990136554,40%,False
1875,1785635325,female,Ashley Holder,17,593990065039,70%,True
1876,1777550365,female,Michelle Conner,22,593990866449,NA,False
1877,1796802587,female,Melissa Sims,18,593990701767,NA,False
1878,1762998282,male,Joe Jones,20,593990849918,NA,True
1879,1791100891,male,Austin Smith,14,593990320076,60%,True
1880,1700966800,female,Jasmin Decker,17,593990186247,60%,False
1881,1791730005,male,Kevin Hickman,13,593990858065,NA,False
1882,1713747609,female,April Wolfe,14,593990114209,50%,True
1883,1793007176,male,Victor Welch Jr.,15,593990345844,NA,True
1884,1770573059,female,Diana Nash,15,593990819592,40%,True
1885,1727180957,male,Jay Rodriguez,15,593990796465,70%,False
1886,1731032588,male,Frank Gardner,22,593990780166,NA,True
1887,1749574321,female,Elizabeth Booker,20,593990387715,NA,False
1888,1725375332,female,Rhonda Williams,15,593990556175,NA,True
1889,1726054355,female,Alicia Medina,14,593990468177,60%,False
1890,1734015370,na,Michele Schultz,21,593990254821,50%,True
1891,1760199189,male,James Williams,19,593990162194,100%,False
1892,1742571596,female,Ms. Jamie Munoz PhD,22,593990476111,NA,True
1893,1732282357,male,Donald Johnson,20,593990016237,50%,False
1894,1781816432,male,William Erickson,17,593990727583,70%,False
1895,1771689147,female,Mary Smith,16,593990201517,NA,True
1896,1779884379,female,Lauren Hurley,22,593990503297,100%,True
1897,1720019069,male,Austin Jacobs,14,593990339879,100%,True
1898,1732713371,female,Brenda Foster,17,593990363857,70%,False
1899,1768392548,male,Stephen Wong,13,593990598923,NA,True
1900,1739155378,female,Grace Miranda,17,593990497817,70%,False
1901,1704397404,female,Gail Lloyd,20,593990273654,70%,True
1902,1790885678,male,William Little,16,593990705707,60%,True
1903,1779421514,male,Gregory Bryant,18,593990518795,50%,False
1904,1765729724,female,Rebecca Baker,21,593990592497,50%,True
1905,1725266366,female,Veronica Hood,19,593990060728,NA,True
1906,1758256658,male,Jesse Ferrell,15,593990979541,60%,True
1907,1711685158,female,Sarah Williams,16,593990515711,50%,True
1908,1766122634,female,Kathryn Ramos,18,593990841212,60%,False
1909,1774334971,female,Sarah Walsh,17,593990695280,NA,False
1910,1741066512,female,Karen Navarro,14,593990252387,NA,False
1911,1715775258,male,Gregory Scott,21,593990126255,NA,True
1912,1774261865,male,Shane Hale,19,593990224106,40%,False
1913,1736357312,male,Juan Flores,13,593990683944,NA,False
1914,1783964765,male,Douglas Pacheco,19,593990420020,NA,True
1915,1709079462,male,Daniel Gonzalez,20,593990979289,50%,True
1916,1733137089,male,Matthew Cross,14,593990517515,100%,True
1917,1719153989,female,Rebecca Sexton,18,593990025772,NA,True
1918,1724530027,male,Sean Cooper,21,593990196700,60%,False
1919,1751697541,male,Eric Grant,22,593990447239,NA,False
1920,1781854810,female,Elaine Thornton,21,593990564429,NA,False
1921,1710020221,female,Miranda Hood,17,593990229296,50%,False
1922,1799742956,female,Angela Baird,14,593990917133,50%,False
1923,1717248349,female,Phyllis Bowers,17,593990602842,70%,True
1924,1737101509,male,Joel Curry,13,593990630695,100%,False
1925,1734839153,female,Susan Brown,19,593990380144,NA,False
1926,1701088774,male,Billy Brown,19,593990365467,NA,True
1927,1776320919,male,Samuel Mahoney,15,593990560756,NA,True
1928,1701765894,female,Abigail Wood,14,593990778873,100%,True
1929,1779757773,female,Vanessa Peterson,17,593990741973,40%,True
1930,1730355469,male,Daniel Blair,17,593990122712,NA,False
1931,1799036471,male,Shane Fisher,21,593990707385,40%,True
1932,1733366493,female,Jennifer Williams,22,593990784460,NA,True
1933,1798619113,male,Jacob Hall,15,593990940126,NA,False
1934,1774081945,na,Evan Lamb,18,593990261978,NA,False
1935,1712549764,male,David Harper,17,593990821314,NA,True
1936,1778162058,male,Tyler Miller,18,593990780230,70%,True
1937,1738075586,male,Craig Spencer,17,593990893264,NA,True
1938,1780309017,male,Jason Gonzalez,21,593990795758,NA,True
1939,1762243239,male,John Griffin,13,593990627045,60%,True
1940,1772322962,na,Cheryl Lawson,17,593990379073,NA,True
1941,1779868584,female,Tina Haynes,22,593990575489,100%,False
1942,1714598927,male,Francisco Figueroa,18,593990479201,NA,False
1943,1707828377,male,Nathan Martin,20,593990964802,100%,False
1944,1722485042,female,Sherry White,19,593990357604,NA,False
1945,1743178262,na,Joan Franklin,19,593990334596,NA,False
1946,1736577028,male,Alexander Dorsey,13,593990409794,NA,False
1947,1786026050,female,Erika Aguilar,21,593990073150,100%,False
1948,1764046975,female,Rachel Bowers,17,593990323408,NA,True
1949,1737128869,male,Ryan Johnson,18,593990146504,NA,True
1950,1754938268,female,Ellen Hickman,13,593990986659,NA,False
1951,1760473312,female,Sarah Bennett,22,593990696124,50%,True
1952,1754458826,male,John Delgado,21,593990643789,100%,False
1953,1714111841,female,Andrea Wallace,17,593990034241,100%,False
1954,1763620294,female,Crystal Orr DVM,17,593990206735,NA,True
1955,1764592201,female,Theresa Medina,16,593990690766,50%,True
1956,1723658129,female,Catherine Baldwin,17,593990365315,60%,True
1957,1744025062,female,Paula Carson,22,593990876075,NA,True
1958,1700272827,female,Priscilla Sanchez,15,593990213709,40%,True
1959,1749232758,male,Timothy Perez,22,593990639958,70%,False
1960,1762870586,female,Valerie Guzman,13,593990292747,60%,False
1961,1762110376,female,Robin Davis,13,593990314683,NA,True
1962,1789318013,male,Robert Adkins,14,593990279421,60%,False
1963,1717735741,male,Blake Parker,17,593990858329,100%,False
1964,1749529592,male,Kyle Woods,22,593990082649,70%,True
1965,1722340044,male,Brad Hawkins,15,593990322393,NA,False
1966,1732497943,male,Victor Edwards,13,593990299460,60%,True
1967,1770733453,male,Sean Wilson,14,593990535517,70%,True
1968,1789841596,male,Henry Maldonado,13,593990466265,60%,True
1969,1794065489,female,Ebony Lee,16,593990795968,NA,True
